"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Not funny","20","0","2026-04-22T22:15:02.000Z","evian89909","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6910290139726283777","7631710532789388054","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ff5bf0e7e7f9c1e79681443d691039e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f48f5f8&x-expires=1778400000&x-signature=MoZQ7kdkWU5uGQ9SU4m%2Bv0eKktM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Not funny","9","0","2026-04-30T11:49:48.000Z","taoule.lislandais","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7480303944939258913","7634518047097946902","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f1012f34ecf7adc4fa5d7fac80843fd6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c3daf5d&x-expires=1778400000&x-signature=zeV2iy71bSajfm2Q9ButoMBgUG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Genuinely what do you gain from this other than entertainment 😭","14","0","2026-04-27T07:50:06.000Z","justlynlmao","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7519346207475909654","7633343021661274902","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4881ab8bec09252b1c802db252cdb337~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d985e98a&x-expires=1778400000&x-signature=MN3LpK844qIJ8s7u8b1XWI%2BRZA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mais ça sert à quoi ? puisqu'au final c'est pas comme si il en avait + à la finn","70","2","2026-04-26T13:06:50.000Z","sy1uss","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7466404089032197142","7633053662767645462","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/45f6c644d80772b7e031bc2de5851f22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a4e59b2&x-expires=1778400000&x-signature=cMTgAdAilvY1LWLQObh3ssNJjtk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Feel bad for the people that actually get fired.","63","0","2026-03-02T03:30:37.000Z","enyit5","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7026442027005543430","7612495461623104287","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/456738238773449e3283605684542fa5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=907d8f4b&x-expires=1778400000&x-signature=0ILt2JhKHmGniYv40Apms%2F88jmw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"nah i feel bad for the workers they gonna get fired 😔","976","6","2026-03-02T02:16:06.000Z","thisyogirlangelina","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7560467899682456631","7612476220064170765","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4c0e34eb18bc6bf8e04e6dd6cf056e03~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be6aa1b0&x-expires=1778400000&x-signature=A2p%2BkaZ0v7AsPwBFAQwQgqmr%2F8Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"People at the kitchen literally :","75","0","2026-03-02T05:59:44.000Z","luanoy09","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6694991295812862977","7612533913676792577","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f38921b57e037a9d8205a60c4832013~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34fa11a6&x-expires=1778400000&x-signature=AXXtg%2FOlvnxtSAfc5YlLPPglcCw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"“They gave you a whole saaaalad” 😭😭😭😭","67","0","2026-03-02T03:53:58.000Z","herinblur","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7519351874928280606","7612501445884134157","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f43bb7474bd34506b3eda201331320f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3adbf789&x-expires=1778400000&x-signature=gEGp8hCH73gik3Aus0LXW6b3g5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Yk u can seriously get people in trouble for this right..?","38","0","2026-03-02T05:10:47.000Z","mayonnaisejar7","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6835690781606347782","7612521092666835745","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/35a2c0a244fdcd5ecf10e5696fbe5fcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e89babc7&x-expires=1778400000&x-signature=GQ8VL53ZL1ImTAgc8dl8p8cKgdI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"that's not cool at all. People can get fired for this","48","0","2026-03-02T05:52:24.000Z","angelaalissa1313","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6806727836546139142","7612531755837948685","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/79c25dc8db3b02e61f07be1761fcb888~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=00f8c293&x-expires=1778400000&x-signature=UdTkyZLWHcyXrzmTbvEdfBMXOt8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bro gettin them fired","54","0","2026-03-02T02:56:49.000Z","jarrett_will","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7146214670613677102","7612486770151801630","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/69f5cda43e1baea594c3bec7b577af7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=db04c201&x-expires=1778400000&x-signature=q4RoN4%2FTGnAEAnARlHhg%2FrKyryc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Don’t hate the player hate the game","18","0","2026-03-02T05:03:30.000Z","dana123466","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","316453520067657728","7612519172095378198","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9258f51977b66a5d4ba26d95c9c632f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=883d2e8d&x-expires=1778400000&x-signature=nHnTy9uUbFZVZE0fjt7voLU9rzc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Who did this??? It’s giving it’s been happening 😂😂😂😂😂","14","1","2026-04-24T20:25:51.000Z","sa_babyx","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6811479518022583302","7632424626853053206","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/6fba83cb5900029c6e6e95d3b5191ce7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f364bea4&x-expires=1778400000&x-signature=B2Mks%2BPpAzsmEiUz9A9E2GPGMSw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] all employees after watching the video","54","1","2026-03-02T06:43:36.000Z","ana.sdxs.l","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6896660293108335621","7612545195431838484","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ea92c85f7b4fd2e0c5e208cad6760ed1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=490679f5&x-expires=1778400000&x-signature=6aWp98BQbGuay0tCbXJ9CIOn8Xc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The “WHO DID THIS” wiped me out 😂😂😂","8","0","2026-04-22T10:41:13.000Z","akaur12342","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6996063786521265157","7631531717929796374","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/23f370a9b8a38438c40e779fd52fe511~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b85d6dfc&x-expires=1778400000&x-signature=pjQA3mcqGIozAF%2FInrZdPPFbFhs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] This joke can cost a dismissal 👍🏻","9","0","2026-04-30T13:17:37.000Z","danielbittencurt0","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6904825786697909253","7634540731429241616","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/336d200d2fcd261df1148cb16f946e22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bc31e36b&x-expires=1778400000&x-signature=pxwE1RmsPac%2Bxsuo9%2BLOFjh4SK0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"lebih shock liat ini 😭😭","29","0","2026-03-02T09:38:30.000Z","flo_ly11","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7113746193586553857","7612590309335433991","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c4afebfe0377befdc594e22cdd7e80b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d456f7a6&x-expires=1778400000&x-signature=TEcOb7i%2Bmz92pjCfQ5RLpbpBPf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Just imagine if someone loses their job because of this.😭😭😭😭","40","0","2026-03-02T05:21:34.000Z","enedelia.johnson","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7482096746210837550","7612524037893833502","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1610f159a0197c3aa9adb5a800733ce0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b37a9573&x-expires=1778400000&x-signature=WV8sr5miwIcmFHEBWPd68kJKNlo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dont play with de work of the other person.. .","145","0","2026-03-02T07:24:48.000Z","luiskyvillalba","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7201193324535120938","7612555424801915662","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/11f13c5a55a0058a4f3851759e01eef7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dfd28bcd&x-expires=1778400000&x-signature=ngYvGndkBxqam6SxFw76LCNNIKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The employees watching this video","95","2","2026-03-02T06:36:35.000Z","young_lion97","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6848930356709491718","7612543397177918228","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/befb9e2aeb66886fff225c64864749ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0367dbfa&x-expires=1778400000&x-signature=z9v0RT3ix4mU1h2LXuD%2B7id1o6c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The workers when they see his food","47","0","2026-03-02T03:59:39.000Z","pentaincali","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7391251956377109546","7612502927958000397","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/55d48b279447f73451c6cdc849df1da9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ace644e7&x-expires=1778400000&x-signature=4ILRXk%2F6WoZYeTxxRn9UvMs7v%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"If anything, it proved their great customer service","34","0","2026-03-02T05:01:04.000Z","unbox_captain","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6857138117842994182","7612518722205221662","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/125a31be82f214052bd3ae96c8502413~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f126963&x-expires=1778400000&x-signature=ER5W0oTrV0dVz1j%2FKD2W7yPDtog%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Weird way to spend your free time","13","0","2026-04-24T20:57:40.000Z","6don94","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7038666096827728901","7632432823374578454","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/45643e25ab47eb7b804fe1c816ee1ad7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bbbe7aab&x-expires=1778400000&x-signature=TmBCyCc2bduXnGry0adoXbnfevk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I swear people be losing their jobs over ts😭✌","49","0","2026-03-02T04:23:31.000Z","jay.al.new","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7485199969558610990","7612509100911477517","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c531448da00b19914783646b2ffbd883~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d2d9b49&x-expires=1778400000&x-signature=GrBZij374ttVbRYbj59uqHe3P0E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The 2nd ones reaction was so funny broo","48","1","2026-03-02T03:19:33.000Z","cecetiktokss","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7582336941266764813","7612492603468661517","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8dd5e7ab7ce86744508223bd4b8f11f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6fbecddd&x-expires=1778400000&x-signature=34W2dfNqDEGLl3HNF8MKUsu74Gk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Them cooks are pissssedddd offff","75","0","2026-03-02T02:11:08.000Z","haleyherrera8","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6852276541629547525","7612474974788485918","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/610d11eafe812fcab258b639ecba01f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccbe5175&x-expires=1778400000&x-signature=VvaifZQQ0pt0Ca%2BVnuWbPpQ0Ua0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Do u think that’s funny","658","15","2026-03-02T08:03:46.000Z","pixxy679","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7608838071966254101","7612565888457655048","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/144bd6cd87c52477044ec1f07d8c7b12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=716d4871&x-expires=1778400000&x-signature=qJx%2BQL%2BpquGnNu5QYWCaq9bVuHI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"✨who Did DIIISS✨","51","0","2026-03-02T07:58:38.000Z","mahaessadk6","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7608375892776158216","7612564510185341703","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ee35a13a4aa427a5fd02b3336e6d5f16~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=83e9c315&x-expires=1778400000&x-signature=yI7Gx298S%2FJBfCqT0biCPqpzu0o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"So you the one got me fired","29","0","2026-03-02T03:44:55.000Z","astro___2k","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7195086027625628714","7612499110323520270","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f049b35499b336301ece9d8d7a4902cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8aa9ae1&x-expires=1778400000&x-signature=fIzU02%2FBFZfcwWvzkYWq%2FCz1DI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"you Bro... not funny
respect other people
wake up","7","0","2026-04-28T12:33:34.000Z","robyespillo","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7220839453631022085","7633787214099104534","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/06c310962b2928b100730468f4cf4bab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4cf03713&x-expires=1778400000&x-signature=ZPG5jUBu9SYBf4D%2BSdEr1xNFtvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"its all fun and games till they fire someone smh 🤦","53","1","2026-03-02T03:48:25.000Z","girth_brooks7","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6752501841516299270","7612500027365835551","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b4474ff63809d2cf0bc26fdabc796a4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=afbe5f3d&x-expires=1778400000&x-signature=s2wZf5uPdfBo0yncSXc9DymPDMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The reactions are priceless 🤣","25","0","2026-03-02T04:23:57.000Z","obviouslyboredd","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7070900291650765830","7612509240405590791","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5f3c75bb6dc928eb7a92843f6dac7c68~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da146d21&x-expires=1778400000&x-signature=p%2FnaHwwAAr3Ih90l35wDnl%2FKBJ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"this is incredibly hilarious and whoever says otherwise is wrong","11","0","2026-04-26T21:38:53.000Z","emmet_92","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6760062739948897286","7633185566533092118","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7332159628670205957~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3660fab3&x-expires=1778400000&x-signature=qaGVwm8rJNJ9qVx%2BX8FJ0KQH0EI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] The workers watching this","58","1","2026-03-02T01:23:24.000Z","kay567446","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7566781692606759949","7612462670784529166","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4de796153f03c922b54af5fb02e5509e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ba8de04&x-expires=1778400000&x-signature=7VURNN%2BzEz8F4eAFEaRmmGQGVIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bro getting everyone fired lol","44","0","2026-03-02T03:09:35.000Z","rigo.duarte","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7266636394427696171","7612489936991044365","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7266636761726451758~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=55bfb23f&x-expires=1778400000&x-signature=0%2Fbhbb43GcRmPdRQgrKe6ZgINBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Getting worker in trouble no funny at all","10","0","2026-04-23T21:44:10.000Z","eltibu1206","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6647712868635279366","7632073608081146655","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b863a12eb0c61c0f845a74ebd07fb302~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=325ca822&x-expires=1778400000&x-signature=I%2BiYNXb2np6YgMI%2FRnkIKcCKS14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Awww people could lose their job over this 😩😩","41","0","2026-03-02T03:17:57.000Z","t.m0rr0ww","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6713259860207158278","7612492210956927775","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/60aa738d90ed940ada23b9ee47c76e19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=239f7612&x-expires=1778400000&x-signature=saDVfJA%2FpArz6X9CcnER0H5eLEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"“ they gave you like a whole salad 🥗 “ 😂","19","0","2026-03-02T03:22:28.000Z","ericjimmyfr","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6805214616399234053","7612493312327353119","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310717553675157550~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cb38179&x-expires=1778400000&x-signature=XT%2FH2gkb7poeRWXy5EQwVg8qV5g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"it’s all fun and games but getting someone fired is to far you don’t know their situation","62","4","2026-03-02T06:15:07.000Z","ariana.cantaro","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7586065218720105490","7612537888135496455","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/db893d565439beaa44e2f0e0e40f3a00~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=47718d47&x-expires=1778400000&x-signature=8kgemMYkPJMlMzWNrpllHgvCjL8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Haha getting people fired","24","0","2026-03-02T03:59:43.000Z","corncob8621","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7088805918867244037","7612502986874946312","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7090059298981543942~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e0be97e&x-expires=1778400000&x-signature=YAH%2F%2ByuA0UOd5ZqvJlATRcsZ0Lw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"parah mereka lagi kerja, kalau sampai di pecat gimana","285","6","2026-03-02T08:36:03.000Z","reggieo_o","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6980534854703252482","7612574189023167252","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f1a6b7db215de2c34f35acc70898807d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65246f72&x-expires=1778400000&x-signature=mUvBdBvsH%2BbIbEsBng4SY9WztHM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
